agent,week,mean,std,count
Greedy,45,-5.058500351527405,6.3071245137579455,700
Greedy,46,-4.762508805902796,6.40191055055241,700
Greedy,47,-4.853361453533834,6.5531201814898195,700
Greedy,48,-4.961513203666142,6.455812551037158,700
Greedy,49,-5.683862255620923,6.411794486087604,700
Greedy,50,-5.49740151045956,6.122235893145851,700
Greedy,51,-5.097187879458764,6.271156554172879,700
Greedy,52,-5.536923892020714,6.217795163407078,700
Greedy,53,-5.8652706592534045,6.201998629549495,100
HC,1,-7.651455794642325,5.499498737426491,700
HC,2,-5.650072536900497,6.059029397113741,700
HC,3,-4.643245177387692,6.228234250913514,700
HC,4,-4.271517123285846,5.811120349002156,700
HC,5,-5.315264338413638,6.000790468651538,700
HC,6,-5.071513955079353,6.531488753615968,700
HC,7,-4.749132992485098,5.847260856358519,700
HC,8,-5.3445531496846455,5.810335685183067,700
HC,9,-5.490224076657914,5.851106444235198,700
HC,10,-4.909404280089448,5.753224008823759,700
HC,11,-5.455726671262851,6.057372581371514,700
HC,12,-4.837418748006481,5.763314030209764,700
HC,13,-3.8299626223652643,5.790657792556933,700
HC,14,-4.62453032832326,6.077099009191743,700
HC,15,-4.869812777994151,6.1712355949219635,700
HC,16,-4.560779846328946,6.393093829248222,700
HC,17,-4.8404439226270695,5.795385623047329,700
HC,18,-5.314905856086397,5.9406021402853755,700
HC,19,-5.26626968491371,6.440042921364897,700
HC,20,-4.66907060354349,6.6641536322721295,700
HC,21,-5.922865436983188,6.785685100860811,700
HC,22,-5.878383088573361,6.026277685620224,700
HC,23,-5.628700536487966,5.873989295598954,700
HC,24,-5.579312605155798,5.819934128271422,700
HC,25,-5.180626671554672,5.305697687532125,700
HC,26,-5.447571986623986,5.785424155366956,700
HC,27,-5.628581019727851,5.507030583601187,700
HC,28,-6.137831354621286,5.8305385099065985,700
HC,29,-6.301693927226691,5.782034561318883,700
HC,30,-6.145889293328351,6.172237113984104,700
HC,31,-6.119947106231564,5.81457994464643,700
HC,32,-5.820576933356473,6.057816315777084,700
HC,33,-6.0014202383617485,6.085850638428652,700
HC,34,-5.454682717211146,5.784859441366721,700
HC,35,-5.764173233213834,5.805731345246347,700
HC,36,-6.660083418477542,5.879977755425509,700
HC,37,-6.41081053343837,5.899531518793803,700
HC,38,-5.6529304438008,5.8968956008974835,700
HC,39,-5.257740994012848,5.5112530717017245,700
HC,40,-6.171613531798702,5.767912067696113,700
HC,41,-5.754589771980276,6.138852293155965,700
HC,42,-6.013972102508528,6.2315829056760075,700
HC,43,-5.569357468937133,6.218115115556563,700
HC,44,-5.673380035172675,5.973792645475337,700
HC,45,-5.276919691370728,6.102481835115044,700
HC,46,-5.2101019824105945,6.186005548522856,700
HC,47,-5.1833476393080495,6.373447163378632,700
HC,48,-5.278851611589595,6.079820002741094,700
HC,49,-5.792684051627646,6.4079948278399055,700
HC,50,-5.731767594845849,5.927016054852012,700
HC,51,-5.411538351766011,6.003389521255075,700
HC,52,-6.024004759549651,6.067964056208917,700
HC,53,-6.36450785930732,5.978584897938383,100
Q,1,-7.7499676147433485,5.631391627710542,700
Q,2,-5.596201003515592,6.231248585664534,700
Q,3,-4.714985621748811,6.11318137204724,700
Q,4,-4.3217015176217055,5.525827772261026,700
Q,5,-5.230295462457174,5.87845039302589,700
Q,6,-4.974966147273747,6.615534995527059,700
Q,7,-4.612236198102865,5.672736503794474,700
Q,8,-5.274130346820582,5.7695986957846745,700
Q,9,-5.163516222566931,5.808813124529731,700
Q,10,-4.6603707582199405,5.736754780320468,700
Q,11,-5.505632624084599,5.83946169880234,700
Q,12,-4.605422314174273,5.7874655388869165,700
Q,13,-3.796143923463992,5.868517341833881,700
Q,14,-4.573148763483605,6.1733511094785305,700
Q,15,-4.7917921793639815,6.0198998895674825,700
Q,16,-4.652410423585578,6.509102505573299,700
Q,17,-4.504724705161744,6.007776495841167,700
Q,18,-5.20455762183299,5.89746711300695,700
Q,19,-4.993861954655546,6.374096283853175,700
Q,20,-4.469962007248481,6.976447792998661,700
Q,21,-5.841629787743225,6.9740209171630605,700
Q,22,-5.768293190431875,6.064956130691821,700
Q,23,-5.638267666225819,5.825647494913517,700
Q,24,-5.544084745614814,5.836635234908092,700
Q,25,-5.018309192986869,5.398653159774959,700
Q,26,-5.236007744746393,5.734743503181333,700
Q,27,-5.599805216340547,5.5624253411125455,700
Q,28,-5.906829837924618,5.795024029137916,700
Q,29,-6.138692985194508,5.768519240662145,700
Q,30,-6.1288325298147015,6.198556547718238,700
Q,31,-5.899197677523717,5.915981142404963,700
Q,32,-5.792930112610762,5.983995392990404,700
Q,33,-5.885057941363012,5.9740940686039625,700
Q,34,-5.335625831550769,5.741183045510254,700
Q,35,-5.520216284172436,5.65934594563252,700
Q,36,-6.6388651418728335,5.790740887205158,700
Q,37,-6.154013311799224,5.887498226206553,700
Q,38,-5.579704259379199,5.869098551602692,700
Q,39,-5.205676530687009,5.552148002259398,700
Q,40,-5.912987302120144,5.552727206709185,700
Q,41,-5.631009919378342,6.140002820903975,700
Q,42,-5.917029209767401,6.131355359068664,700
Q,43,-5.580394508919422,6.046863469876384,700
Q,44,-5.457977289006973,6.088934715182535,700
Q,45,-4.93796686279772,6.0736972599607535,700
Q,46,-5.130245238212561,6.300446207659812,700
Q,47,-4.747892617131044,6.415959884226936,700
Q,48,-5.247672842199749,6.068655242267364,700
Q,49,-5.7994469647050515,6.281402216679634,700
Q,50,-5.6553354921263495,5.849521288823262,700
Q,51,-5.319009902724495,6.1654401627720725,700
Q,52,-5.774915669557192,6.090205413976084,700
Q,53,-5.73647299039078,5.56517010380451,100
SARSA,1,-7.7116806920590895,5.773909286604524,700
SARSA,2,-5.392421723079367,6.075811978977612,700
SARSA,3,-4.774502026938463,6.131729808335409,700
SARSA,4,-4.194095593523678,5.669872249682779,700
SARSA,5,-5.282823662400875,5.6847098135839556,700
SARSA,6,-4.791238250218075,6.471143304758188,700
SARSA,7,-4.9912660177944295,5.614099362017302,700
SARSA,8,-4.996042106738665,5.6214236281141545,700
SARSA,9,-5.154061945182222,5.858953367370944,700
SARSA,10,-4.639369968888559,5.7422578129248345,700
SARSA,11,-5.285587611559967,5.907594597395863,700
SARSA,12,-4.8393808194422805,5.598297494672456,700
SARSA,13,-3.67135820165517,5.636689243501022,700
SARSA,14,-4.690434309177647,6.071344201489968,700
SARSA,15,-4.763977442913668,5.973114903540516,700
SARSA,16,-4.51090501705235,6.325866858361771,700
SARSA,17,-4.6919562162600155,6.045426235647385,700
SARSA,18,-5.171433634009332,5.877857333868035,700
SARSA,19,-5.277642635786083,6.359483831329672,700
SARSA,20,-4.696457467881735,6.914330368679211,700
SARSA,21,-5.673893467519947,6.812816092617112,700
SARSA,22,-5.744341684977863,5.879783752401307,700
SARSA,23,-5.293767066204475,5.94215305778111,700
SARSA,24,-5.267680347172727,5.888183763999124,700
SARSA,25,-5.106034229059926,5.306706911903998,700
SARSA,26,-5.321703488952475,5.657885305205978,700
SARSA,27,-5.6977880976513005,5.415260489186835,700
SARSA,28,-6.0654586536984,5.874855906002427,700
SARSA,29,-6.1953308220548555,5.663696336171343,700
SARSA,30,-6.303916372033703,5.984704892389631,700
SARSA,31,-6.027199045643317,5.695733612817387,700
SARSA,32,-5.496832328329272,6.353407778447093,700
SARSA,33,-5.957930685800592,5.7898316770324225,700
SARSA,34,-5.426974750036695,5.723771937984992,700
SARSA,35,-5.563778460590696,5.6247133391902215,700
SARSA,36,-6.248704603964202,5.747532277640334,700
SARSA,37,-5.986021242509874,6.068036875535516,700
SARSA,38,-5.442391228216492,5.895624787858266,700
SARSA,39,-5.384513399830058,5.27801558503872,700
SARSA,40,-6.069325160730884,5.375187761388655,700
SARSA,41,-5.600177523960067,5.980866451500201,700
SARSA,42,-5.595776027813629,6.045418425424785,700
SARSA,43,-5.594435948320995,6.147521611454832,700
SARSA,44,-5.405816995234764,5.842309956610116,700
SARSA,45,-5.077066127440268,6.017881817370482,700
SARSA,46,-4.690913287510658,6.271829045618026,700
SARSA,47,-4.761622148861467,6.442292160526497,700
SARSA,48,-4.898841893159831,6.358950982620335,700
SARSA,49,-5.776493506600091,6.371742375273225,700
SARSA,50,-5.519267150150901,5.9812806815391575,700
SARSA,51,-4.847686611076545,6.368051319780945,700
SARSA,52,-5.914839362993661,6.078779524706006,700
SARSA,53,-5.844685693429167,5.973794856726678,100
